scope,var,n_CON,n_ABS,mean_CON,mean_ABS,sd_CON,sd_ABS,ks_stat,ks_p,levene_stat,levene_p,t_stat_welch,t_p_welch,mw_u,mw_p,cohen_d_CON_minus_ABS,d_ci95_low,d_ci95_high
run2,nchar,24,24,5.75,5.791666666666667,1.7507762253652943,1.6934443076725039,0.041666666666666664,0.9999999999999998,0.021081576535288797,0.8851912901141382,-0.08380274913962477,0.9335773072419644,281.5,0.899749717869209,-0.024191769887296516,-0.6021539519806799,0.5495590338395587
run2,syllables,24,24,2.0,1.9583333333333333,0.7223151185146152,0.6902530516863499,0.041666666666666664,0.9999999999999998,0.0801393728222997,0.7783787227872301,0.20430929188698518,0.8390149347596795,297.0,0.8475724373913466,0.05897901233444635,-0.5245040300084486,0.6401607439929514
run2,zipf,24,24,4.051426209207915,4.121916491726069,0.5234050617942662,0.5029655430960689,0.125,0.994161229482218,0.0400097368621229,0.842343217105822,-0.47572893256694065,0.6365226174563636,265.0,0.6426891712062756,-0.13733111363940825,-0.7253279156244516,0.41292099257249226
run2,Valence_M,24,24,5.825833333333333,5.029166666666668,0.6618676911435625,1.8069814288082684,0.3333333333333333,0.13982257948893737,14.25369374719708,0.0004565531043685056,2.028106275343051,0.05180330422339592,345.5,0.23975181146513824,0.58546385200724,0.05070568898752599,1.2076102520727643
run2,arousal_M,24,24,3.421666666666667,4.55,0.4171504437893159,1.0324811820582243,0.6666666666666666,2.340322696273753e-05,14.250923506622218,0.0004570654371458563,-4.963941025099412,2.5145178042464605e-05,92.0,5.5300059444708917e-05,-1.432966343541286,-2.0816074436581014,-0.9740505463094592
run2,ageOfAquisition_M,24,24,6.7425,8.525416666666667,0.8697488393083723,1.3542428629622008,0.5833333333333334,0.0004056559340207839,4.432183652566728,0.04075758681153464,-5.426879358364311,3.183279111428399e-06,80.5,1.9658775433436124e-05,-1.5666051292056293,-2.3766296603860884,-1.0215672760852665
run2,concretness_M,24,24,1.8916666666666668,5.448333333333334,0.14493376798196228,0.8894926089908085,1.0,6.202011224319715e-14,24.342189588559503,1.097407673811141e-05,-19.333768675156662,3.128522988184513e-16,0.0,3.015983960459351e-09,-5.581178274525826,-7.643872864405148,-4.674918173480837
